date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:13	287578/287578	---M--	200	added ('OK')	image/jpeg	etag:%224635a-59011a514c980%22	https://triper.dexignlab.com/xhtml/images/blog/default/thum1.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/blog/default/thum1.jpg	(from https://triper.dexignlab.com/xhtml/blog-classic.html)
23:36:13	850/850	---MC-	200	added ('OK')	text/javascript	date:Tue,%2014%20Nov%202023%2016:36:13%20GMT	https://www.google.com/recaptcha/api.js	C:/duan1_khachsan/www.google.com/recaptcha/api.js	(from https://triper.dexignlab.com/xhtml/contact.html)
23:36:14	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:15%20GMT	https://triper.dexignlab.com/xhtml/popper.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/popper.104.delayed	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:15	1648/1648	---M--	200	added ('OK')	image/png	etag:%22670-59011facaed00%22	https://triper.dexignlab.com/xhtml/images/logo-white.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/logo-white.png	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:15	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:15%20GMT	https://triper.dexignlab.com/xhtml/images/logo-white-2.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/logo-white-2.png	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:16	1565/1565	---M--	200	added ('OK')	image/png	etag:%2261d-59011facaed00%22	https://triper.dexignlab.com/xhtml/images/logo-1.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/logo-1.png	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:17	10646/10646	---M--	200	added ('OK')	text/css	etag:%222996-5a58846d43180%22	https://triper.dexignlab.com/xhtml/css/skin/skin-2.css	C:/duan1_khachsan/triper.dexignlab.com/xhtml/css/skin/skin-2.css	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:17	159039/159039	---M--	200	added ('OK')	application/javascript	etag:%2268854511c95079632abc45c5c7e2516b%22	https://dzassets.s3.amazonaws.com/w3-global.js	C:/duan1_khachsan/dzassets.s3.amazonaws.com/w3-global.js	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:17	10930/10930	---M--	200	added ('OK')	text/css	etag:%222ab2-5a58846d43180%22	https://triper.dexignlab.com/xhtml/css/skin/skin-3.css	C:/duan1_khachsan/triper.dexignlab.com/xhtml/css/skin/skin-3.css	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:17	4661/4661	---M--	200	added ('OK')	image/png	etag:%221235-5982ee6580900%22	https://triper.dexignlab.com/xhtml/images/logo-3.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/logo-3.png	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:18	10646/10646	---M--	200	added ('OK')	text/css	etag:%222996-5a58846d43180%22	https://triper.dexignlab.com/xhtml/css/skin/skin-4.css	C:/duan1_khachsan/triper.dexignlab.com/xhtml/css/skin/skin-4.css	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:18	4661/4661	---M--	200	added ('OK')	image/png	etag:%221235-5982ee4e9d300%22	https://triper.dexignlab.com/xhtml/images/logo-4.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/logo-4.png	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:18	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:19%20GMT	https://triper.dexignlab.com/xhtml/bg2.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/bg2.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:19	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:19%20GMT	https://triper.dexignlab.com/xhtml/bg3.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/bg3.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:19	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:19%20GMT	https://triper.dexignlab.com/xhtml/bg4.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/bg4.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:19	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:19%20GMT	https://triper.dexignlab.com/xhtml/pt2.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt2.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:19	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:20%20GMT	https://triper.dexignlab.com/xhtml/pt3.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt3.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:20	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:20%20GMT	https://triper.dexignlab.com/xhtml/pt4.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt4.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:20	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:20%20GMT	https://triper.dexignlab.com/xhtml/pt5.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt5.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:20	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:21%20GMT	https://triper.dexignlab.com/xhtml/pt6.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt6.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:21	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:21%20GMT	https://triper.dexignlab.com/xhtml/pt7.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt7.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:21	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:21%20GMT	https://triper.dexignlab.com/xhtml/pt8.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt8.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:21	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:22%20GMT	https://triper.dexignlab.com/xhtml/pt9.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt9.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:22	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:22%20GMT	https://triper.dexignlab.com/xhtml/pt10.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt10.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:22	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:22%20GMT	https://triper.dexignlab.com/xhtml/pt11.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt11.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:22	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:23%20GMT	https://triper.dexignlab.com/xhtml/pt12.jpg	C:/duan1_khachsan/triper.dexignlab.com/xhtml/pt12.jpg	(from https://triper.dexignlab.com/xhtml/js/combining.js)
23:36:23	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:24%20GMT	https://triper.dexignlab.com/xhtml/TweenLite.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/TweenLite.js	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
23:36:23	318/318	---M--	403	error ('Forbidden')	text/html	date:Tue,%2014%20Nov%202023%2016:36:24%20GMT	https://triper.dexignlab.com/TweenLite.js	C:/duan1_khachsan/triper.dexignlab.com/TweenLite.js	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
23:36:25	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:25%20GMT	https://triper.dexignlab.com/xhtml/themepunch.revolution.min.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/themepunch.revolution.min.11e.delayed	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:25	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:25%20GMT	https://triper.dexignlab.com/xhtml/Version/	C:/duan1_khachsan/triper.dexignlab.com/xhtml/Version/index.html	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.tools.min.js)
23:36:25	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:25%20GMT	https://triper.dexignlab.com/xhtml/jquery.themepunch.revolution.min.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/jquery.themepunch.revolution.min.js	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:25	0/-1	---M--	302	error ('')			https://triper.dexignlab.com/xhtml/themepunch.revolution.min.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/themepunch.revolution.min.120.delayed	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:25	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:26%20GMT	https://triper.dexignlab.com/xhtml/jquery.themepunch.revolution.min.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/jquery.themepunch.revolution.min.js	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:26	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:26%20GMT	https://triper.dexignlab.com/xhtml/jquery.themepunch.revolution.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/jquery.themepunch.revolution.js	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:26	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:26%20GMT	https://triper.dexignlab.com/xhtml/images/transparent.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/images/transparent.png	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:26	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:27%20GMT	https://triper.dexignlab.com/xhtml/assets/transparent.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/assets/transparent.png	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
23:36:28	2603/2603	---M--	200	added ('OK')	image/png	etag:%22a2b-4dcfd82caad80%22	https://triper.dexignlab.com/xhtml/plugins/editor/jquery-te.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/editor/jquery-te.png	(from https://triper.dexignlab.com/xhtml/plugins/editor/jquery-te-1.4.0.css)
23:36:28	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:28%20GMT	https://triper.dexignlab.com/xhtml/POST	C:/duan1_khachsan/triper.dexignlab.com/xhtml/POST	(from https://triper.dexignlab.com/xhtml/plugins/drop/imageuploadify.min.js)
23:36:28	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lg.eot?n1z373	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lgd641.eot	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:29	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lg.eot?	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lgd41d.eot	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:29	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lg.woff?n1z373	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lgd641.woff	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:29	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lg.ttf?n1z373	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lgd641.ttf	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:30	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lg.svg?n1z373	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/fonts/lgd641.svg	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:31	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/img/vimeo-play.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/img/vimeo-play.png	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:31	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/img/video-play.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/img/video-play.png	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:31	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/img/youtube-play.png	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/img/youtube-play.png	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:32	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5823bbbdc1f80%22	https://triper.dexignlab.com/xhtml/plugins/lightgallery/img/loading.gif	C:/duan1_khachsan/triper.dexignlab.com/xhtml/plugins/lightgallery/img/loading.gif	(from https://triper.dexignlab.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
23:36:33	229/229	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Nov%202023%2016:36:33%20GMT	https://triper.dexignlab.com/xhtml/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	C:/duan1_khachsan/triper.dexignlab.com/xhtml/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	(from https://triper.dexignlab.com/xhtml/plugins/scroll/scrollbar.min.js)
23:36:56	175/175	---M--	504	error ('Gateway%20Time-out')	text/html	date:Tue,%2014%20Nov%202023%2016:36:57%20GMT	https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/duan1_khachsan/secure-a.vimeocdn.com/js/froogaloop2.min.131.delayed	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.video.min.js)
23:36:56	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/duan1_khachsan/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.video.min.js)
23:36:56	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/duan1_khachsan/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://triper.dexignlab.com/xhtml/plugins/revolution/revolution/js/extensions/revolution.extension.video.min.js)
